espn_game_id,date_time,away_espn_id,away_friendly_school,away_score,home_espn_id,home_friendly_school,home_score,conf_friendly
330042674,Fri Jan 04 2013 19:00:00 GMT-0500 (Eastern Standard Time),325,Cleveland State,50,2674,Valparaiso,74,Horizon League
330050006,Sat Jan 05 2013 20:20:00 GMT-0500 (Eastern Standard Time),2393,Middle Tennessee State,60,6,South Alabama,56,Sun Belt
330050008,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),2169,Delaware State,51,8,Arkansas,86,Nonconference
330050012,Sat Jan 05 2013 17:00:00 GMT-0500 (Eastern Standard Time),254,Utah,57,12,Arizona,60,Pacific-12
330050013,Sat Jan 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),300,UC Irvine,67,13,Cal Poly,72,Big West
330050023,Sat Jan 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),2547,Seattle,71,23,San Jose State,76,Western Athletic
330050026,Sat Jan 05 2013 15:00:00 GMT-0500 (Eastern Standard Time),24,Stanford,60,26,UCLA,68,Pacific-12
330050030,Sat Jan 05 2013 23:00:00 GMT-0500 (Eastern Standard Time),25,California,72,30,USC,64,Pacific-12
330050036,Sat Jan 05 2013 16:30:00 GMT-0500 (Eastern Standard Time),179,St. Bonaventure,64,36,Colorado State,85,Nonconference
330050055,Sat Jan 05 2013 17:30:00 GMT-0500 (Eastern Standard Time),2634,Tennessee State,66,55,Jacksonville State,57,Ohio Valley
330050056,Sat Jan 05 2013 15:15:00 GMT-0500 (Eastern Standard Time),2454,North Florida,90,56,Stetson,74,Atlantic Sun
330050059,Sat Jan 05 2013 14:30:00 GMT-0500 (Eastern Standard Time),2390,Miami (FL),62,59,Georgia Tech,49,Atlantic Coast
330050062,Sun Jan 06 2013 00:00:00 GMT-0500 (Eastern Standard Time),27,UC Riverside,61,62,Hawaii,76,Big West
330050068,Sat Jan 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),3152,,39,68,Boise State,106,Nonconference
330050087,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),2550,Seton Hall,74,87,Notre Dame,93,Big East
330050094,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2908,USC Upstate,60,94,Northern Kentucky,54,Atlantic Sun
330050099,Sat Jan 05 2013 13:30:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,63,99,LSU,79,Nonconference
330050103,Sat Jan 05 2013 16:15:00 GMT-0500 (Eastern Standard Time),152,North Carolina State,78,103,Boston College,73,Atlantic Coast
330050104,Sat Jan 05 2013 13:00:00 GMT-0500 (Eastern Standard Time),42,Hartford,77,104,Boston University,74,America East
330050111,Sat Jan 05 2013 13:00:00 GMT-0500 (Eastern Standard Time),350,North Carolina-Wilmington,64,111,Northeastern,68,Colonial Athletic Association
330050113,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),2199,Eastern Michigan,61,113,Massachusetts,75,Nonconference
330050116,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2405,NULL,59,116,NULL,71,NULL
330050120,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),259,Virginia Tech,71,120,Maryland,94,Atlantic Coast
330050127,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),2509,Purdue,61,127,Michigan State,84,Big Ten
330050140,Sat Jan 05 2013 18:15:00 GMT-0500 (Eastern Standard Time),2449,North Dakota State,63,140,UMKC,44,Summit League
330050142,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2083,Bucknell,64,142,Missouri,66,Nonconference
330050147,Sat Jan 05 2013 21:05:00 GMT-0500 (Eastern Standard Time),331,Eastern Washington,68,147,Montana State,70,Big Sky
330050149,Sat Jan 05 2013 21:05:00 GMT-0500 (Eastern Standard Time),2502,Portland State,55,149,Montana,62,Big Sky
330050150,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),154,Wake Forest,62,150,Duke,80,Atlantic Coast
330050151,Sat Jan 05 2013 17:00:00 GMT-0500 (Eastern Standard Time),286,,60,151,East Carolina,91,Nonconference
330050156,Sat Jan 05 2013 15:05:00 GMT-0500 (Eastern Standard Time),282,Indiana State,66,156,Creighton,79,Missouri Valley
330050159,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2142,Colgate,78,159,Dartmouth,62,Nonconference
330050164,Sat Jan 05 2013 11:00:00 GMT-0500 (Eastern Standard Time),221,Pittsburgh,62,164,Rutgers,67,Big East
330050166,Sat Jan 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),326,Texas State,67,166,New Mexico State,78,Western Athletic
330050195,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),276,Marshall,57,195,Ohio,94,Nonconference
330050228,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),52,Florida State,71,228,Clemson,66,Atlantic Coast
330050232,Sat Jan 05 2013 17:00:00 GMT-0500 (Eastern Standard Time),231,Furman,56,232,Charleston,60,Southern
330050233,Sat Jan 05 2013 17:05:00 GMT-0500 (Eastern Standard Time),2571,South Dakota State,71,233,South Dakota,74,Summit League
330050239,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),251,Texas,79,239,Baylor,86,Big 12
330050242,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),242,Rice,62,108,Harvard,92,Nonconference
330050249,Sat Jan 05 2013 20:30:00 GMT-0500 (Eastern Standard Time),2433,Louisiana-Monroe,81,249,North Texas,68,Sun Belt
330050250,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),2348,Louisiana Tech,55,250,Texas-Arlington,52,Western Athletic
330050261,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),399,Albany,45,261,Vermont,70,America East
330050265,Sat Jan 05 2013 21:30:00 GMT-0500 (Eastern Standard Time),264,Washington,68,265,Washington State,63,Pacific-12
330050269,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),46,Georgetown,48,269,Marquette,49,Big East
330050277,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),201,Oklahoma,67,277,West Virginia,57,Big 12
330050288,Sat Jan 05 2013 19:30:00 GMT-0500 (Eastern Standard Time),2193,East Tennessee State,56,288,Lipscomb,60,Atlantic Sun
330050290,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2448,North Carolina A&T,71,290,Georgia Southern,65,Nonconference
330050295,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),48,Delaware,84,295,Old Dominion,72,Colonial Athletic Association
330050302,Sat Jan 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),279,Pacific,74,302,UC Davis,64,Big West
330050304,Sat Jan 05 2013 21:05:00 GMT-0500 (Eastern Standard Time),2458,Northern Colorado,63,304,Idaho State,86,Big Sky
330050311,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),2378,UMBC,66,311,Maine,81,America East
330050315,Sat Jan 05 2013 15:00:00 GMT-0500 (Eastern Standard Time),2217,Fairfield,67,315,Niagara,71,Metro Atlantic Athletic
330050328,Sat Jan 05 2013 21:05:00 GMT-0500 (Eastern Standard Time),70,Idaho,75,328,Utah State,82,Western Athletic
330050333,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2473,Oakland,45,333,Alabama,65,Nonconference
330050338,Sat Jan 05 2013 14:30:00 GMT-0500 (Eastern Standard Time),2382,Mercer,75,338,Kennesaw State,83,Atlantic Sun
330050339,Sat Jan 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),79,Southern Illinois,68,339,Evansville,85,Missouri Valley
330050349,Sat Jan 05 2013 15:00:00 GMT-0500 (Eastern Standard Time),171,Columbia,64,349,Army,52,Nonconference
330050356,Sat Jan 05 2013 14:15:00 GMT-0500 (Eastern Standard Time),194,Ohio State,55,356,Illinois,74,Big Ten
330050526,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),294,Jacksonville,55,526,Florida Gulf Coast,78,Atlantic Sun
330052032,Sat Jan 05 2013 20:05:00 GMT-0500 (Eastern Standard Time),98,Western Kentucky,61,2032,Arkansas State,75,Sun Belt
330052046,Sat Jan 05 2013 19:20:00 GMT-0500 (Eastern Standard Time),2046,Austin Peay,74,2630,Tennessee-Martin,76,Ohio Valley
330052086,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),2443,New Orleans,44,2086,Butler,57,Nonconference
330052097,Sat Jan 05 2013 15:30:00 GMT-0500 (Eastern Standard Time),2241,Gardner-Webb,81,2097,Campbell,93,Big South
330052099,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2368,Marist,64,2099,Canisius,73,Metro Atlantic Athletic
330052110,Sat Jan 05 2013 17:20:00 GMT-0500 (Eastern Standard Time),2110,Central Arkansas,68,2545,Southeastern Louisiana,72,Southland
330052116,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),50,Florida A&M,69,2116,UCF,99,Nonconference
330052132,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2599,NULL,53,2132,NULL,52,NULL
330052154,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),47,Howard,70,2154,Coppin State,60,Mid-Eastern Athletic
330052166,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2430,UNC Greensboro,53,2166,Davidson,85,Southern
330052168,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),5,UAB,71,2168,Dayton,78,Nonconference
330052174,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),2739,Green Bay,76,2174,Detroit,84,Horizon League
330052181,Sat Jan 05 2013 20:05:00 GMT-0500 (Eastern Standard Time),2623,Missouri State,77,2181,Drake,65,Missouri Valley
330052182,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),119,Towson,69,2182,Drexel,66,Colonial Athletic Association
330052198,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2565,SIU Edwardsville,72,2198,Eastern Kentucky,78,Ohio Valley
330052210,Sat Jan 05 2013 12:00:00 GMT-0500 (Eastern Standard Time),163,Princeton,74,2210,Elon,64,Nonconference
330052229,Sat Jan 05 2013 19:30:00 GMT-0500 (Eastern Standard Time),309,Louisiana-Lafayette,70,2229,Florida International,75,Sun Belt
330052247,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),256,James Madison,52,2247,Georgia State,68,Colonial Athletic Association
330052287,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),2460,Northern Iowa,70,2287,Illinois State,60,Missouri Valley
330052306,Sat Jan 05 2013 13:30:00 GMT-0500 (Eastern Standard Time),197,Oklahoma State,67,2306,Kansas State,73,Big 12
330052325,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),219,Pennsylvania,57,2325,La Salle,74,Nonconference
330052335,Sat Jan 05 2013 18:00:00 GMT-0500 (Eastern Standard Time),2427,UNC Asheville,83,2335,Liberty,69,Big South
330052344,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),324,Coastal Carolina,80,2344,Longwood,72,Big South
330052350,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2754,Youngstown State,68,2350,Loyola Chicago,66,Horizon League
330052413,Sat Jan 05 2013 19:30:00 GMT-0500 (Eastern Standard Time),2197,Eastern Illinois,50,2413,Morehead State,65,Ohio Valley
330052415,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2603,NULL,70,2415,NULL,60,NULL
330052439,Sat Jan 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),2934,Cal State Bakersfield,63,2439,UNLV,84,Nonconference
330052447,Sat Jan 05 2013 17:15:00 GMT-0500 (Eastern Standard Time),198,Oral Roberts,76,2447,Nicholls State,63,Southland
330052450,Sat Jan 05 2013 17:00:00 GMT-0500 (Eastern Standard Time),2426,Navy,68,2450,Norfolk State,74,Nonconference
330052463,Sat Jan 05 2013 22:05:00 GMT-0500 (Eastern Standard Time),2239,Cal State Fullerton,105,2463,Cal State Northridge,86,Big West
330052464,Sat Jan 05 2013 17:05:00 GMT-0500 (Eastern Standard Time),253,Southern Utah,90,2464,Northern Arizona,77,Big Sky
330052466,Sat Jan 05 2013 16:20:00 GMT-0500 (Eastern Standard Time),2320,Lamar,58,2466,Northwestern State,86,Southland
330052492,Sat Jan 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),2501,Portland,47,2492,Pepperdine,54,West Coast
330052506,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2678,Virginia Military,86,2506,Presbyterian,77,Big South
330052507,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),305,DePaul,83,2507,Providence,73,Big East
330052514,Sat Jan 05 2013 15:00:00 GMT-0500 (Eastern Standard Time),2341,,74,2514,Quinnipiac,82,Nonconference
330052515,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2127,Charleston Southern,81,2515,Radford,74,Big South
330052523,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),2115,Central Connecticut State,77,2523,Robert Morris,70,Northeast
330052529,Sat Jan 05 2013 15:30:00 GMT-0500 (Eastern Standard Time),2597,St. Francis (NY),65,2529,Sacred Heart,66,Northeast
330052534,Fri Jan 04 2013 16:30:00 GMT-0500 (Eastern Standard Time),357,Texas A&M-CC,57,2534,Sam Houston State,61,Southland
330052535,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),236,Chattanooga,74,2535,Samford,70,Southern
330052539,Sat Jan 05 2013 22:00:00 GMT-0500 (Eastern Standard Time),252,Brigham Young,80,2539,San Francisco,76,West Coast
330052540,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),299,Long Beach State,77,2540,UC Santa Barbara,70,Big West
330052541,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),2250,Gonzaga,81,2541,Santa Clara,74,West Coast
330052546,Sat Jan 05 2013 18:00:00 GMT-0500 (Eastern Standard Time),93,Murray State,74,2546,Southeast Missouri State,66,Ohio Valley
330052579,Sat Jan 05 2013 13:30:00 GMT-0500 (Eastern Standard Time),2569,South Carolina State,69,2579,South Carolina,80,Nonconference
330052598,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),2803,Bryant,78,2598,St. Francis (PA),58,Northeast
330052608,Sat Jan 05 2013 16:30:00 GMT-0500 (Eastern Standard Time),2351,NULL,61,2608,NULL,74,NULL
330052617,Sat Jan 05 2013 19:15:00 GMT-0500 (Eastern Standard Time),2377,McNeese State,43,2617,Stephen F. Austin,71,Southland
330052619,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),160,New Hampshire,49,2619,Stony Brook,65,America East
330052628,Sat Jan 05 2013 18:00:00 GMT-0500 (Eastern Standard Time),2641,Texas Tech,62,2628,TCU,53,Big 12
330052635,Sat Jan 05 2013 20:45:00 GMT-0500 (Eastern Standard Time),2057,Belmont,83,2635,Tennessee Tech,52,Ohio Valley
330052643,Sat Jan 05 2013 19:05:00 GMT-0500 (Eastern Standard Time),2717,Western Carolina,72,2643,Citadel,55,Southern
330052653,Sat Jan 05 2013 20:30:00 GMT-0500 (Eastern Standard Time),2031,Arkansas-Little Rock,64,2653,Troy,67,Sun Belt
330052670,Sat Jan 05 2013 17:00:00 GMT-0500 (Eastern Standard Time),2329,Lehigh,55,2670,Virginia Commonwealth,59,Nonconference
330052681,Sat Jan 05 2013 16:00:00 GMT-0500 (Eastern Standard Time),161,Fairleigh Dickinson,55,2681,Wagner,68,Northeast
330052692,Sat Jan 05 2013 21:00:00 GMT-0500 (Eastern Standard Time),155,North Dakota,63,2692,Weber State,95,Big Sky
330052710,Sat Jan 05 2013 20:00:00 GMT-0500 (Eastern Standard Time),85,IUPUI,53,2710,Western Illinois,57,Summit League
330052729,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),2244,George Mason,73,2729,William & Mary,66,Colonial Athletic Association
330052737,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),2272,High Point,74,2737,Winthrop,61,Big South
330052750,Sat Jan 05 2013 19:00:00 GMT-0500 (Eastern Standard Time),270,Milwaukee,51,2750,Wright State,53,Horizon League
330052870,Sat Jan 05 2013 14:00:00 GMT-0500 (Eastern Standard Time),2437,Nebraska-Omaha,78,2870,IPFW,96,Summit League
330053084,Sat Jan 05 2013 21:05:00 GMT-0500 (Eastern Standard Time),2885,NJIT,57,3084,Utah Valley,52,Great West
330060009,Sun Jan 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),38,Colorado,56,9,Arizona State,65,Pacific-12
330060043,Sun Jan 06 2013 17:30:00 GMT-0500 (Eastern Standard Time),57,Florida,79,43,Yale,58,Nonconference
330060044,Sun Jan 06 2013 14:00:00 GMT-0500 (Eastern Standard Time),172,Cornell,68,44,American,60,Nonconference
330060058,Sun Jan 06 2013 12:00:00 GMT-0500 (Eastern Standard Time),183,Syracuse,55,58,South Florida,44,Big East
330060071,Sun Jan 06 2013 17:30:00 GMT-0500 (Eastern Standard Time),2724,Wichita State,69,71,Bradley,63,Missouri Valley
330060130,Sun Jan 06 2013 12:00:00 GMT-0500 (Eastern Standard Time),2294,Iowa,67,130,Michigan,95,Big Ten
330060135,Sun Jan 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),77,Northwestern,51,135,Minnesota,69,Big Ten
330060158,Sun Jan 06 2013 16:30:00 GMT-0500 (Eastern Standard Time),275,Wisconsin,47,158,Nebraska,41,Big Ten
330060204,Sun Jan 06 2013 22:00:00 GMT-0500 (Eastern Standard Time),2483,Oregon,79,204,Oregon State,66,Pacific-12
330060258,Sun Jan 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),153,North Carolina,52,258,Virginia,61,Atlantic Coast
330060314,Sun Jan 06 2013 17:00:00 GMT-0500 (Eastern Standard Time),2363,Manhattan,70,314,Iona,78,Metro Atlantic Athletic
330062029,Sun Jan 06 2013 19:00:00 GMT-0500 (Eastern Standard Time),2011,Alabama State,58,2029,Arkansas Pine Bluff,73,Southwest Athletic
330062172,Sun Jan 06 2013 16:00:00 GMT-0500 (Eastern Standard Time),2636,UTSA,50,2172,Denver,75,Western Athletic
330062296,Sun Jan 06 2013 18:30:00 GMT-0500 (Eastern Standard Time),2016,Alcorn State,51,2296,Jackson State,48,Southwest Athletic
330062305,Sun Jan 06 2013 16:30:00 GMT-0500 (Eastern Standard Time),218,Temple,62,2305,Kansas,69,Nonconference
330062352,Sun Jan 06 2013 12:00:00 GMT-0500 (Eastern Standard Time),2612,NULL,58,2352,NULL,74,NULL
330062400,Sun Jan 06 2013 20:30:00 GMT-0500 (Eastern Standard Time),2010,Alabama A&M,68,2400,Mississippi Valley State,79,Southwest Athletic
330062520,Sun Jan 06 2013 14:00:00 GMT-0500 (Eastern Standard Time),2561,Siena,53,2520,Rider,72,Metro Atlantic Athletic
330062567,Sun Jan 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),202,Tulsa,48,2567,Southern Methodist,47,Conference USA
330062640,Sun Jan 06 2013 20:00:00 GMT-0500 (Eastern Standard Time),2640,Texas Southern,65,2504,Prairie View,60,Southwest Athletic
330062755,Sun Jan 06 2013 20:30:00 GMT-0500 (Eastern Standard Time),2582,Southern,82,2755,Grambling State,43,Southwest Athletic
330070016,Mon Jan 07 2013 22:05:00 GMT-0500 (Eastern Standard Time),253,Southern Utah,59,16,Sacramento State,64,Big Sky
330070056,Mon Jan 07 2013 17:15:00 GMT-0500 (Eastern Standard Time),294,Jacksonville,72,56,Stetson,81,Atlantic Sun
330070094,Mon Jan 07 2013 19:30:00 GMT-0500 (Eastern Standard Time),2193,East Tennessee State,49,94,Northern Kentucky,44,Atlantic Sun
330070213,Mon Jan 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),84,Indiana,74,213,Penn State,51,Big Ten
330070288,Mon Jan 07 2013 20:15:00 GMT-0500 (Eastern Standard Time),2908,USC Upstate,98,288,Lipscomb,61,Atlantic Sun
330070325,Mon Jan 07 2013 18:00:00 GMT-0500 (Eastern Standard Time),82,Illinois-Chicago,50,325,Cleveland State,60,Horizon League
330070526,Mon Jan 07 2013 19:30:00 GMT-0500 (Eastern Standard Time),2454,North Florida,73,526,Florida Gulf Coast,75,Atlantic Sun
330072066,Mon Jan 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),399,Albany,71,2066,Binghamton,59,America East
330072132,Mon Jan 07 2013 18:30:00 GMT-0500 (Eastern Standard Time),87,Notre Dame,66,2132,Cincinnati,60,Big East
330072229,Mon Jan 07 2013 13:00:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,72,2229,Florida International,74,Nonconference
330072261,Mon Jan 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),256,James Madison,65,2261,Hampton,69,Nonconference
330072275,Mon Jan 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),2247,Georgia State,50,2275,Hofstra,52,Colonial Athletic Association
330072320,Mon Jan 07 2013 20:30:00 GMT-0500 (Eastern Standard Time),2545,Southeastern Louisiana,67,2320,Lamar,63,Southland
330072377,Mon Jan 07 2013 20:30:00 GMT-0500 (Eastern Standard Time),2447,Nicholls State,64,2377,McNeese State,63,Southland
330072534,Mon Jan 07 2013 20:45:00 GMT-0500 (Eastern Standard Time),2466,Northwestern State,73,2534,Sam Houston State,64,Southland
330072717,Mon Jan 07 2013 19:00:00 GMT-0500 (Eastern Standard Time),2684,,53,2717,Western Carolina,78,Nonconference
330080023,Tue Jan 08 2013 22:00:00 GMT-0500 (Eastern Standard Time),2443,New Orleans,64,23,San Jose State,71,Nonconference
330080041,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),305,DePaul,78,41,Connecticut,99,Big East
330080046,Tue Jan 08 2013 21:00:00 GMT-0500 (Eastern Standard Time),221,Pittsburgh,73,46,Georgetown,45,Big East
330080104,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),261,Vermont,53,104,Boston University,63,America East
330080107,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),171,Columbia,69,107,Holy Cross,78,Nonconference
330080142,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),333,Alabama,68,142,Missouri,84,Southeastern
330080150,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),228,Clemson,40,150,Duke,68,Atlantic Coast
330080156,Tue Jan 08 2013 20:05:00 GMT-0500 (Eastern Standard Time),2181,Drake,61,156,Creighton,91,Missouri Valley
330080159,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),349,Army,58,159,Dartmouth,75,Nonconference
330080219,Tue Jan 08 2013 19:30:00 GMT-0500 (Eastern Standard Time),322,Lafayette,85,219,Pennsylvania,83,Nonconference
330080225,Tue Jan 08 2013 19:00:00 GMT-0500 (Eastern Standard Time),315,Niagara,74,225,Brown,75,Nonconference
330082010,Tue Jan 08 2013 20:30:00 GMT-0500 (Eastern Standard Time),2010,Alabama A&M,61,2029,Arkansas Pine Bluff,77,Southwest Athletic
